id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30389876,"Bright + Mod Kendall Sq 1BR w/ Gym, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36375,-71.08714,Entire home/apt,217,30,1,2019-02-23,0.16,25,331
30389899,"Gentle Kendall Sq Studio, Gym, Doorman, near MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.3637,-71.08836,Entire home/apt,179,30,0,,,25,76
30389924,"Hip 1BR, Kendall Square, Gym, Doorman, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36359,-71.08863,Entire home/apt,198,30,0,,,25,326
30390003,"Sleek Kendall Sq 2BR, Gym, Doorman, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36252,-71.08855,Entire home/apt,259,30,0,,,25,0
30390533,"Serene Studio, Kendall Square, Gym, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.3623,-71.08865,Entire home/apt,190,30,1,2019-06-08,0.37,25,114
30390557,"Corner Kendall Sq 1BR w/ Office Nook, Gym near MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36193,-71.08723,Entire home/apt,200,30,0,,,25,315
30397057,"Industrial 1BR near MIT w/ Gym, Doorman, Roof Deck by Blueground",107434423,Blueground,,Area 2/MIT,42.36258,-71.08814,Entire home/apt,223,30,0,,,25,343
30397111,"Comfy Kendall Square Studio w/ Gym, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36241,-71.08859,Entire home/apt,177,30,0,,,25,279
30428472,Stunning urban hideaway nearby Harvard Square,66569066,Andrew & Marie,,Neighborhood Nine,42.38648,-71.12385,Entire home/apt,125,2,30,2019-08-17,4.66,1,39
30444093,Private Master Bedroom & Bath near Harvard Square,683346,Daniel,,Mid-Cambridge,42.37095,-71.11094,Private room,50,4,4,2019-05-31,0.50,1,0
30465716,Fully available 2-Bedroom Home in East Cambridge,26418351,Tomislav,,East Cambridge,42.3682,-71.08048,Entire home/apt,200,15,0,,,2,0
30482786,Fancy Apartment In Central Square MIT/Harvard,7939865,Nelson,,Cambridgeport,42.36078,-71.10371,Private room,108,3,5,2019-08-02,1.24,1,2
30489683,"Snug Kendall Square Studio w/ Gym, near MIT & MGH by Blueground",107434423,Blueground,,Area 2/MIT,42.36228,-71.08899,Entire home/apt,200,30,0,,,25,188
30494278,Private bedroom and bathroom near Harvard,29246366,Jef,,Riverside,42.36939,-71.11548,Private room,70,5,1,2019-03-30,0.20,1,0
30498467,Central Station-One Bedroom at an Amazing Location,31191979,Brenda (Wan-Ling),,Riverside,42.36635,-71.10673,Entire home/apt,80,3,1,2018-12-24,0.12,3,0
30498777,Entire Studio in Harvard Square,102032546,Tiffany,,Riverside,42.37087,-71.11609,Entire home/apt,89,5,1,2019-01-03,0.13,1,0
30506237,Charmoso apartamento no coração de Cambridge,3191381,Maria Clara,,Riverside,42.36679,-71.11307,Entire home/apt,180,2,4,2019-05-19,0.50,1,252
30537214,"Near Harvard, MIT and BU - free parking",43838838,Paul,,Cambridgeport,42.35597,-71.11167,Entire home/apt,125,3,3,2019-03-20,0.48,1,2
30559092,Artisan Gem heart Huron Village/Harvard/MIT/Tufts,17514095,Nadia,,West Cambridge,42.38211,-71.13829,Entire home/apt,285,3,0,,,3,0
